Store,Date,Temperature
24,2012-06-08,59.93
24,2012-06-15,68.28
24,2012-06-22,72.29
24,2012-06-29,70.4
24,2012-07-06,77.18
24,2012-07-13,75.36
24,2012-07-20,76.42
24,2012-07-27,73.62
24,2012-08-03,73.26
24,2012-08-10,75.53
24,2012-08-17,72.87
24,2012-08-24,68.13
24,2012-08-31,71.18
24,2012-09-07,72.81
24,2012-09-14,64.28
24,2012-09-21,61.25
24,2012-09-28,58.86
24,2012-10-05,60.35
24,2012-10-12,51.64
24,2012-10-19,52.59
24,2012-10-26,55.16
24,2012-11-02,52.73
24,2012-11-09,38.21
24,2012-11-16,44
24,2012-11-23,35.83
24,2012-11-30,35.7
24,2012-12-07,38.41
24,2012-12-14,37.88
24,2012-12-21,38.07
24,2012-12-28,31.85
24,2013-01-04,25.19
24,2013-01-11,32.93
24,2013-01-18,34.96
24,2013-01-25,22.23
24,2013-02-01,30.77
24,2013-02-08,24.78
24,2013-02-15,30.83
24,2013-02-22,28.04
24,2013-03-01,36.25
24,2013-03-08,34
24,2013-03-15,38.82
24,2013-03-22,31.29
24,2013-03-29,39.04
24,2013-04-05,41.09
24,2013-04-12,49.38
24,2013-04-19,51.45
24,2013-04-26,48.5
24,2013-05-03,56.72
24,2013-05-10,58.63
24,2013-05-17,56.46
24,2013-05-24,64.66
24,2013-05-31,61.54
24,2013-06-07,66.29
24,2013-06-14,63.33
24,2013-06-21,66.47
24,2013-06-28,75.87
24,2013-07-05,76.41
24,2013-07-12,77.83
24,2013-07-19,80.11
24,2013-07-26,74.01
25,2010-02-05,21.1
25,2010-02-12,19.64
25,2010-02-19,24.16
25,2010-02-26,29.16
25,2010-03-05,29.45
25,2010-03-12,40.05
25,2010-03-19,45
25,2010-03-26,45.84
25,2010-04-02,47.2
25,2010-04-09,61.36
25,2010-04-16,52.16
25,2010-04-23,46.12
25,2010-04-30,50.97
25,2010-05-07,63.67
25,2010-05-14,50.27
25,2010-05-21,57.17
25,2010-05-28,69.31
25,2010-06-04,69.22
25,2010-06-11,63.68
25,2010-06-18,69.56
25,2010-06-25,72.17
25,2010-07-02,66.42
25,2010-07-09,75.24
25,2010-07-16,73.43
25,2010-07-23,75.37
25,2010-07-30,71.99
25,2010-08-06,71.79
25,2010-08-13,72.73
25,2010-08-20,71.81
25,2010-08-27,67.15
25,2010-09-03,71.17
25,2010-09-10,61.14
25,2010-09-17,60.13
25,2010-09-24,65.06
25,2010-10-01,57.56
25,2010-10-08,48.46
25,2010-10-15,54.09
25,2010-10-22,46.73
25,2010-10-29,55.72
25,2010-11-05,38.8
25,2010-11-12,40.68
25,2010-11-19,42.72
25,2010-11-26,43.43
25,2010-12-03,32.41
25,2010-12-10,22.65
25,2010-12-17,21.6
25,2010-12-24,22.94
25,2010-12-31,25.89
25,2011-01-07,29
25,2011-01-14,18.3
25,2011-01-21,23.21
25,2011-01-28,18.92
25,2011-02-04,23.94
25,2011-02-11,21.18
25,2011-02-18,38.42
25,2011-02-25,28.36
25,2011-03-04,31.59
25,2011-03-11,36.73
25,2011-03-18,40.94
25,2011-03-25,38.51
25,2011-04-01,28.5
25,2011-04-08,42.11
25,2011-04-15,51.43
25,2011-04-22,45.87
25,2011-04-29,58.43
25,2011-05-06,49.5
25,2011-05-13,60.1
25,2011-05-20,56.56
25,2011-05-27,67.18
25,2011-06-03,70.69
25,2011-06-10,71.45
25,2011-06-17,63.58
25,2011-06-24,70.71
25,2011-07-01,66.61
25,2011-07-08,71.64
25,2011-07-15,72.67
25,2011-07-22,78.1
25,2011-07-29,74.72
25,2011-08-05,74
25,2011-08-12,70.93
25,2011-08-19,68.09
25,2011-08-26,66.8
25,2011-09-02,67.2
25,2011-09-09,67.51
25,2011-09-16,62.05
25,2011-09-23,60.28
25,2011-09-30,60.7
25,2011-10-07,50.82
25,2011-10-14,58.95
25,2011-10-21,50.22
25,2011-10-28,46.28
25,2011-11-04,40.88
25,2011-11-11,44.81
25,2011-11-18,46.41
25,2011-11-25,43.49
25,2011-12-02,42.85
25,2011-12-09,38.69
25,2011-12-16,33.09
25,2011-12-23,36.56
25,2011-12-30,32.42
25,2012-01-06,30.23
25,2012-01-13,34.6
25,2012-01-20,23.87
25,2012-01-27,32.24
25,2012-02-03,34.98
25,2012-02-10,32.47
25,2012-02-17,32.23
25,2012-02-24,35.51
25,2012-03-02,36.01
25,2012-03-09,37.44
25,2012-03-16,50.64
25,2012-03-23,62.7
25,2012-03-30,47.92
25,2012-04-06,44.73
25,2012-04-13,42.46
25,2012-04-20,57.1
25,2012-04-27,44.2
25,2012-05-04,58.76
25,2012-05-11,59.21
25,2012-05-18,58.21
25,2012-05-25,67.69
25,2012-06-01,69.54
25,2012-06-08,58.48
25,2012-06-15,68.34
25,2012-06-22,73.52
25,2012-06-29,69.84
25,2012-07-06,75.52
25,2012-07-13,73.87
25,2012-07-20,74.32
25,2012-07-27,72.98
25,2012-08-03,72.08
25,2012-08-10,71.93
25,2012-08-17,66.99
25,2012-08-24,64.53
25,2012-08-31,68.55
25,2012-09-07,72.79
25,2012-09-14,60.9
25,2012-09-21,57.6
25,2012-09-28,54.52
25,2012-10-05,57.58
25,2012-10-12,43.74
25,2012-10-19,51.93
25,2012-10-26,56.69
25,2012-11-02,40.83
25,2012-11-09,34.59
25,2012-11-16,42.75
25,2012-11-23,40.33
25,2012-11-30,31.96
25,2012-12-07,44.84
25,2012-12-14,37.79
25,2012-12-21,39.12
25,2012-12-28,27.55
25,2013-01-04,22.62
25,2013-01-11,33.27
25,2013-01-18,37.9
25,2013-01-25,18.89
25,2013-02-01,32.57
25,2013-02-08,23.08
25,2013-02-15,31.71
25,2013-02-22,23.16
25,2013-03-01,31.95
25,2013-03-08,28.79
25,2013-03-15,39.22
25,2013-03-22,28.89
25,2013-03-29,34.08
25,2013-04-05,36.75
25,2013-04-12,56.08
25,2013-04-19,56.15
25,2013-04-26,45.91
25,2013-05-03,59.39
25,2013-05-10,61.81
25,2013-05-17,54.59
25,2013-05-24,67.35
25,2013-05-31,62.98
25,2013-06-07,65.06
25,2013-06-14,65.58
25,2013-06-21,67.26
25,2013-06-28,73.84
25,2013-07-05,71.26
25,2013-07-12,72.09
25,2013-07-19,77.73
25,2013-07-26,68.72
26,2010-02-05,9.55
26,2010-02-12,18.14
26,2010-02-19,22.62
26,2010-02-26,27.32
26,2010-03-05,28.6
26,2010-03-12,31.1
26,2010-03-19,35.34
26,2010-03-26,35.26
26,2010-04-02,36.53
26,2010-04-09,50.13
26,2010-04-16,36.6
26,2010-04-23,39.68
26,2010-04-30,40.56
26,2010-05-07,54.72
26,2010-05-14,39.08
26,2010-05-21,50.81
26,2010-05-28,61.65
26,2010-06-04,58.46
26,2010-06-11,51.62
26,2010-06-18,53.62
26,2010-06-25,63.78
26,2010-07-02,58.9
26,2010-07-09,71.08
26,2010-07-16,67.66
26,2010-07-23,65.4
26,2010-07-30,63.79
26,2010-08-06,62.93
26,2010-08-13,61.58
26,2010-08-20,62.68
26,2010-08-27,57.23
26,2010-09-03,66.93
26,2010-09-10,54.82
26,2010-09-17,50.08
26,2010-09-24,52.47
26,2010-10-01,57.8
26,2010-10-08,46.81
26,2010-10-15,39.93
26,2010-10-22,36.13
26,2010-10-29,40.3
26,2010-11-05,30.51
26,2010-11-12,37.51
26,2010-11-19,36.73
26,2010-11-26,28.11
26,2010-12-03,27.73
26,2010-12-10,16.6
26,2010-12-17,20.61
26,2010-12-24,21.81
26,2010-12-31,18.73
26,2011-01-07,21.13
26,2011-01-14,16.7
26,2011-01-21,12.98
26,2011-01-28,5.54
26,2011-02-04,11.17
26,2011-02-11,15.12
26,2011-02-18,19.63
26,2011-02-25,16.3
26,2011-03-04,14.31
26,2011-03-11,28.13
26,2011-03-18,31.76
26,2011-03-25,22.99
26,2011-04-01,22.99
26,2011-04-08,29.09
26,2011-04-15,39.46
26,2011-04-22,33.81
26,2011-04-29,47.17
26,2011-05-06,45
26,2011-05-13,48.2
26,2011-05-20,48.86
26,2011-05-27,56.74
26,2011-06-03,60.49
26,2011-06-10,59.85
26,2011-06-17,54.5
26,2011-06-24,56.94
26,2011-07-01,59.89
26,2011-07-08,63.34
26,2011-07-15,64.43
26,2011-07-22,69.52
26,2011-07-29,63.32
26,2011-08-05,63.16
26,2011-08-12,62.99
26,2011-08-19,60.58
26,2011-08-26,61.1
26,2011-09-02,59.67
26,2011-09-09,60.98
26,2011-09-16,55.19
26,2011-09-23,50.72
26,2011-09-30,59.42
26,2011-10-07,46.84
26,2011-10-14,53.91
26,2011-10-21,45.23
26,2011-10-28,35.06
26,2011-11-04,31.7
26,2011-11-11,40.08
26,2011-11-18,37.78
26,2011-11-25,31.07
26,2011-12-02,36.74
26,2011-12-09,34.24
26,2011-12-16,28.24
26,2011-12-23,22.53
26,2011-12-30,18.8
26,2012-01-06,22.94
26,2012-01-13,25.55
26,2012-01-20,15.22
26,2012-01-27,24.16
26,2012-02-03,25.24
26,2012-02-10,23.89
26,2012-02-17,23.9
26,2012-02-24,28.06
26,2012-03-02,22.49
26,2012-03-09,29.03
26,2012-03-16,35.06
26,2012-03-23,49.97
26,2012-03-30,33.33
26,2012-04-06,33.35
26,2012-04-13,36.9
26,2012-04-20,50.81
26,2012-04-27,43.6
26,2012-05-04,40.29
26,2012-05-11,47.11
26,2012-05-18,52.55
26,2012-05-25,58.2
26,2012-06-01,58.51
26,2012-06-08,49.43
26,2012-06-15,57.84
26,2012-06-22,63.04
26,2012-06-29,60.71
26,2012-07-06,64.94
26,2012-07-13,64.47
26,2012-07-20,66.75
26,2012-07-27,64.12
26,2012-08-03,65.6
26,2012-08-10,67.01
26,2012-08-17,65.54
26,2012-08-24,62.08
26,2012-08-31,63.69
26,2012-09-07,61.58
26,2012-09-14,57.69
26,2012-09-21,52.68
26,2012-09-28,50.66
26,2012-10-05,54.07
26,2012-10-12,45.19
26,2012-10-19,43.51
26,2012-10-26,46.95
26,2012-11-02,48.67
26,2012-11-09,32.72
26,2012-11-16,38.23
26,2012-11-23,33.94
26,2012-11-30,24.71
26,2012-12-07,32.26
26,2012-12-14,30.62
26,2012-12-21,29.43
26,2012-12-28,23.73
26,2013-01-04,11.17
26,2013-01-11,22.01
26,2013-01-18,25.76
26,2013-01-25,6.27
26,2013-02-01,21.46
26,2013-02-08,12.14
26,2013-02-15,19.68
26,2013-02-22,18.57
26,2013-03-01,26.49
26,2013-03-08,26.62
26,2013-03-15,30.19
26,2013-03-22,18.19
26,2013-03-29,28.3
26,2013-04-05,29.42
26,2013-04-12,33.95
26,2013-04-19,40.55
26,2013-04-26,40.05
26,2013-05-03,47.3
26,2013-05-10,51.75
26,2013-05-17,47.44
26,2013-05-24,51.98
26,2013-05-31,50.9
26,2013-06-07,57.88
26,2013-06-14,54.46
26,2013-06-21,56.02
26,2013-06-28,62.53
26,2013-07-05,65.29
26,2013-07-12,65.98
26,2013-07-19,70.09
26,2013-07-26,63.07
27,2010-02-05,27.19
27,2010-02-12,29.81
27,2010-02-19,32.44
27,2010-02-26,36
27,2010-03-05,38.07
27,2010-03-12,45.98
27,2010-03-19,49.04
27,2010-03-26,52.34
27,2010-04-02,46.9
27,2010-04-09,62.62
27,2010-04-16,54.95
27,2010-04-23,53.91
27,2010-04-30,53.55
27,2010-05-07,69.02
27,2010-05-14,53.82
27,2010-05-21,63.31
27,2010-05-28,67.88
27,2010-06-04,74.29
27,2010-06-11,68.9
27,2010-06-18,70
27,2010-06-25,78.02
27,2010-07-02,76.25
27,2010-07-09,82.69
27,2010-07-16,78.26
27,2010-07-23,81.56
27,2010-07-30,79.78
27,2010-08-06,77.45
27,2010-08-13,77.36
27,2010-08-20,75.16
27,2010-08-27,70.31
27,2010-09-03,78.52
27,2010-09-10,70.38
27,2010-09-17,64.5
27,2010-09-24,67.08
27,2010-10-01,70.19
27,2010-10-08,57.78
27,2010-10-15,58.38
27,2010-10-22,52.82
27,2010-10-29,61.02
27,2010-11-05,45.91
27,2010-11-12,45.9
27,2010-11-19,50.81
27,2010-11-26,46.67
27,2010-12-03,41.81
27,2010-12-10,30.83
27,2010-12-17,31.62
27,2010-12-24,31.34
27,2010-12-31,29.59
27,2011-01-07,34.42
27,2011-01-14,25.7
27,2011-01-21,30.13
27,2011-01-28,23.64
27,2011-02-04,28.7
27,2011-02-11,30.45
27,2011-02-18,39.32
27,2011-02-25,33.05
27,2011-03-04,36.99
27,2011-03-11,43.64
27,2011-03-18,46.65
27,2011-03-25,40.11
27,2011-04-01,37.27
27,2011-04-08,46.87
27,2011-04-15,52.24
27,2011-04-22,50.02
27,2011-04-29,61.71
27,2011-05-06,56.48
27,2011-05-13,60.07
27,2011-05-20,60.22
27,2011-05-27,66.43
27,2011-06-03,74.17
27,2011-06-10,73.26
27,2011-06-17,67.03
27,2011-06-24,72.02
27,2011-07-01,73.76
27,2011-07-08,76.87
27,2011-07-15,77.83
27,2011-07-22,82.28
27,2011-07-29,79.41
27,2011-08-05,78.14
27,2011-08-12,76.67
27,2011-08-19,72.97
27,2011-08-26,72.88
27,2011-09-02,71.44
27,2011-09-09,70.93
27,2011-09-16,69.65
27,2011-09-23,63.61
27,2011-09-30,70.92
27,2011-10-07,56.91
27,2011-10-14,64.78
27,2011-10-21,59.62
27,2011-10-28,51.81
27,2011-11-04,44.46
27,2011-11-11,49.69
27,2011-11-18,51.42
27,2011-11-25,47.88
27,2011-12-02,50.55
27,2011-12-09,46.28
27,2011-12-16,40.68
27,2011-12-23,41.59
27,2011-12-30,37.85
27,2012-01-06,35.8
27,2012-01-13,41.3
27,2012-01-20,30.35
27,2012-01-27,36.96
27,2012-02-03,42.52
27,2012-02-10,37.86
27,2012-02-17,37.24
27,2012-02-24,41.74
27,2012-03-02,40.07
27,2012-03-09,44.32
27,2012-03-16,49.6
27,2012-03-23,57.3
27,2012-03-30,49.4
27,2012-04-06,48.73
27,2012-04-13,52.22
27,2012-04-20,62.62
27,2012-04-27,52.33
27,2012-05-04,53.68
27,2012-05-11,58.97
27,2012-05-18,65.15
27,2012-05-25,64.77
27,2012-06-01,73.4
27,2012-06-08,64.05
27,2012-06-15,69.52
27,2012-06-22,73.23
27,2012-06-29,73.94
27,2012-07-06,82.08
27,2012-07-13,78.95
27,2012-07-20,78.64
27,2012-07-27,76.01
27,2012-08-03,75.22
27,2012-08-10,78.44
27,2012-08-17,76.51
27,2012-08-24,72.93
27,2012-08-31,75
27,2012-09-07,76
27,2012-09-14,68.72
27,2012-09-21,66.1
27,2012-09-28,64.92
27,2012-10-05,64.5
27,2012-10-12,55.4
27,2012-10-19,56.53
27,2012-10-26,58.99
27,2012-11-02,54.44
27,2012-11-09,41.06
27,2012-11-16,46.66
27,2012-11-23,43.63
27,2012-11-30,38.95
27,2012-12-07,44.13
27,2012-12-14,43.87
27,2012-12-21,43.65
27,2012-12-28,36.05
27,2013-01-04,32.23
27,2013-01-11,39.49
27,2013-01-18,40.57
27,2013-01-25,26.45
27,2013-02-01,34.17
27,2013-02-08,28.67
27,2013-02-15,35.13
27,2013-02-22,31.52
27,2013-03-01,39.9
27,2013-03-08,36.11
27,2013-03-15,41.95
27,2013-03-22,35.43
27,2013-03-29,41.53
27,2013-04-05,43.78
27,2013-04-12,53.28
27,2013-04-19,53.65
27,2013-04-26,50.88
27,2013-05-03,55.83
27,2013-05-10,57.38
27,2013-05-17,60.06
27,2013-05-24,65.19
27,2013-05-31,64.65
27,2013-06-07,69.53
27,2013-06-14,67.64
27,2013-06-21,70.76
27,2013-06-28,77.34
27,2013-07-05,77.41
27,2013-07-12,80.74
27,2013-07-19,83.36
27,2013-07-26,77.01
28,2010-02-05,49.47
28,2010-02-12,47.87
28,2010-02-19,54.83
28,2010-02-26,50.23
28,2010-03-05,53.77
28,2010-03-12,50.11
28,2010-03-19,59.57
28,2010-03-26,60.06
28,2010-04-02,59.84
28,2010-04-09,59.25
28,2010-04-16,64.95
28,2010-04-23,64.55
28,2010-04-30,67.38
28,2010-05-07,70.15
28,2010-05-14,68.44
28,2010-05-21,76.2
28,2010-05-28,67.84
28,2010-06-04,81.39
28,2010-06-11,90.84
28,2010-06-18,81.06
28,2010-06-25,87.27
28,2010-07-02,91.98
28,2010-07-09,90.37
28,2010-07-16,97.18
28,2010-07-23,99.22
28,2010-07-30,96.31
28,2010-08-06,92.95
28,2010-08-13,87.01
28,2010-08-20,92.81
28,2010-08-27,93.19
28,2010-09-03,83.12
28,2010-09-10,83.63
28,2010-09-17,82.45
28,2010-09-24,81.77
28,2010-10-01,85.2
28,2010-10-08,71.82
28,2010-10-15,75
28,2010-10-22,68.85
28,2010-10-29,61.09
28,2010-11-05,65.49
28,2010-11-12,57.79
28,2010-11-19,58.18
28,2010-11-26,47.66
28,2010-12-03,43.33
28,2010-12-10,50.01
28,2010-12-17,52.77
28,2010-12-24,52.02
28,2010-12-31,45.64
28,2011-01-07,37.64
28,2011-01-14,43.15
28,2011-01-21,53.53
28,2011-01-28,50.74
28,2011-02-04,45.14
28,2011-02-11,51.3
28,2011-02-18,53.35
28,2011-02-25,48.45
28,2011-03-04,51.72
28,2011-03-11,57.75
28,2011-03-18,64.21
28,2011-03-25,54.4
28,2011-04-01,63.63
28,2011-04-08,64.47
28,2011-04-15,57.63
28,2011-04-22,72.12
28,2011-04-29,68.27
28,2011-05-06,68.4
28,2011-05-13,70.93
28,2011-05-20,66.59
28,2011-05-27,76.67
28,2011-06-03,71.81
28,2011-06-10,78.72
28,2011-06-17,86.84
28,2011-06-24,88.95
28,2011-07-01,89.85
28,2011-07-08,89.9
28,2011-07-15,88.1
28,2011-07-22,91.17
28,2011-07-29,93.29
28,2011-08-05,90.61
28,2011-08-12,91.04
28,2011-08-19,91.74
28,2011-08-26,94.61
28,2011-09-02,93.66
28,2011-09-09,88
28,2011-09-16,76.36
28,2011-09-23,82.95
28,2011-09-30,83.26
28,2011-10-07,70.44
28,2011-10-14,67.31
28,2011-10-21,73.05
28,2011-10-28,67.41
28,2011-11-04,59.77
28,2011-11-11,48.76
28,2011-11-18,54.2
28,2011-11-25,53.25
28,2011-12-02,52.5
28,2011-12-09,42.17
28,2011-12-16,43.29
28,2011-12-23,45.4
28,2011-12-30,44.64
28,2012-01-06,50.43
28,2012-01-13,48.07
28,2012-01-20,46.2
28,2012-01-27,50.43
28,2012-02-03,50.58
28,2012-02-10,52.27
28,2012-02-17,51.8
28,2012-02-24,53.13
28,2012-03-02,52.27
28,2012-03-09,54.54
28,2012-03-16,64.44
28,2012-03-23,56.26
28,2012-03-30,64.36
28,2012-04-06,64.05
28,2012-04-13,64.28
28,2012-04-20,66.73
28,2012-04-27,77.99
28,2012-05-04,76.03
28,2012-05-11,77.27
28,2012-05-18,84.51
28,2012-05-25,83.84
28,2012-06-01,78.11
28,2012-06-08,84.83
28,2012-06-15,85.94
28,2012-06-22,91.61
28,2012-06-29,90.47
28,2012-07-06,89.13
28,2012-07-13,95.61
28,2012-07-20,85.53
28,2012-07-27,93.47
28,2012-08-03,88.16
28,2012-08-10,95.91
28,2012-08-17,94.87
28,2012-08-24,85.32
28,2012-08-31,89.78
28,2012-09-07,88.52
28,2012-09-14,83.64
28,2012-09-21,82.97
28,2012-09-28,81.22
28,2012-10-05,81.61
28,2012-10-12,71.74
28,2012-10-19,68.66
28,2012-10-26,65.95
28,2012-11-02,63.22
28,2012-11-09,65.31
28,2012-11-16,49.39
28,2012-11-23,58.07
28,2012-11-30,57.03
28,2012-12-07,57.83
28,2012-12-14,49.74
28,2012-12-21,42.83
28,2012-12-28,43.35
28,2013-01-04,38.8
28,2013-01-11,44.59
28,2013-01-18,36.49
28,2013-01-25,49.21
28,2013-02-01,49.54
28,2013-02-08,54.96
28,2013-02-15,47.12
28,2013-02-22,49.57
28,2013-03-01,48.08
28,2013-03-08,60.4
28,2013-03-15,61.7
28,2013-03-22,68.75
28,2013-03-29,62.86
28,2013-04-05,69.47
28,2013-04-12,65.6
28,2013-04-19,64.35
28,2013-04-26,70.74
28,2013-05-03,76.84
28,2013-05-10,70.18
28,2013-05-17,83.43
28,2013-05-24,77.87
28,2013-05-31,81.08
28,2013-06-07,89.89
28,2013-06-14,92.14
28,2013-06-21,87.28
28,2013-06-28,89.94
28,2013-07-05,101.95
28,2013-07-12,92.61
28,2013-07-19,93.75
28,2013-07-26,90.27
29,2010-02-05,24.36
29,2010-02-12,28.14
29,2010-02-19,31.96
29,2010-02-26,35.98
29,2010-03-05,36.82
29,2010-03-12,43.43
29,2010-03-19,46.03
29,2010-03-26,48.56
29,2010-04-02,44.96
29,2010-04-09,57.06
29,2010-04-16,51.14
29,2010-04-23,51.04
29,2010-04-30,50.96
29,2010-05-07,63.81
29,2010-05-14,50.99
29,2010-05-21,59.99
29,2010-05-28,65.64
29,2010-06-04,69.49
29,2010-06-11,65.01
29,2010-06-18,67.13
29,2010-06-25,74.37
29,2010-07-02,72.88
29,2010-07-09,79.22
29,2010-07-16,76.3
29,2010-07-23,76.91
29,2010-07-30,76.35
29,2010-08-06,74.37
29,2010-08-13,74.75
29,2010-08-20,73.21
29,2010-08-27,68.99
29,2010-09-03,75.85
29,2010-09-10,68.6
29,2010-09-17,62.49
29,2010-09-24,65.14
29,2010-10-01,69.31
29,2010-10-08,56.32
29,2010-10-15,55.23
29,2010-10-22,50.24
29,2010-10-29,57.73
29,2010-11-05,44.34
29,2010-11-12,44.42
29,2010-11-19,48.62
29,2010-11-26,44.61
29,2010-12-03,39.42
29,2010-12-10,28.43
29,2010-12-17,30.46
29,2010-12-24,29.76
29,2010-12-31,28.49
29,2011-01-07,32.56
29,2011-01-14,24.76
29,2011-01-21,26.8
29,2011-01-28,20.61
29,2011-02-04,26.39
29,2011-02-11,28.89
29,2011-02-18,35.34
29,2011-02-25,30.23
29,2011-03-04,33.52
29,2011-03-11,41.42
29,2011-03-18,43.38
29,2011-03-25,38.77
29,2011-04-01,36.04
29,2011-04-08,44.42
29,2011-04-15,48.88
29,2011-04-22,47.76
29,2011-04-29,57.2
29,2011-05-06,53.63
29,2011-05-13,57.71
29,2011-05-20,58.56
29,2011-05-27,62.59
29,2011-06-03,70.09
29,2011-06-10,69.53
29,2011-06-17,63.97
29,2011-06-24,68.53
29,2011-07-01,70.8
29,2011-07-08,74.22
29,2011-07-15,75.2
29,2011-07-22,77.79
29,2011-07-29,75.32
29,2011-08-05,75.33
29,2011-08-12,74.69
29,2011-08-19,71.3
29,2011-08-26,72.22
29,2011-09-02,69.16
29,2011-09-09,69.14
29,2011-09-16,68.08
29,2011-09-23,62.36
29,2011-09-30,69.78
29,2011-10-07,56.44
29,2011-10-14,62.63
29,2011-10-21,59.3
29,2011-10-28,49.31
29,2011-11-04,42.81
29,2011-11-11,47.8
29,2011-11-18,50.62
29,2011-11-25,46.28
29,2011-12-02,49.11
29,2011-12-09,45.35
29,2011-12-16,39.11
29,2011-12-23,39.83
29,2011-12-30,36.28
29,2012-01-06,34.61
29,2012-01-13,39
29,2012-01-20,29.16
29,2012-01-27,35.68
29,2012-02-03,40.58
29,2012-02-10,35.68
29,2012-02-17,36.25
29,2012-02-24,39
29,2012-03-02,37.47
29,2012-03-09,41.72
29,2012-03-16,46.06
29,2012-03-23,54.68
29,2012-03-30,46.4
29,2012-04-06,46.38
29,2012-04-13,49.89
29,2012-04-20,58.81
29,2012-04-27,51.42
29,2012-05-04,50.75
29,2012-05-11,56.72
29,2012-05-18,61.9
29,2012-05-25,62.39
29,2012-06-01,70.01
29,2012-06-08,61.71
29,2012-06-15,66.56
29,2012-06-22,70.61
29,2012-06-29,70.99
29,2012-07-06,77.41
29,2012-07-13,75.81
29,2012-07-20,76.57
29,2012-07-27,73.52
29,2012-08-03,72.99
29,2012-08-10,76.74
29,2012-08-17,74.92
29,2012-08-24,70.42
29,2012-08-31,71.93
29,2012-09-07,73.3
29,2012-09-14,66.42
29,2012-09-21,63.38
29,2012-09-28,62.17
29,2012-10-05,62.09
29,2012-10-12,54.18
29,2012-10-19,55.28
29,2012-10-26,57.58
29,2012-11-02,54.55
29,2012-11-09,40
29,2012-11-16,45.84
29,2012-11-23,41.34
29,2012-11-30,37.89
29,2012-12-07,42.13
29,2012-12-14,42.31
29,2012-12-21,41.52
29,2012-12-28,34.8
29,2013-01-04,29.43
29,2013-01-11,36.36
29,2013-01-18,38.95
29,2013-01-25,25.22
29,2013-02-01,32.63
29,2013-02-08,27.69
29,2013-02-15,32.73
29,2013-02-22,30.28
29,2013-03-01,38.37
29,2013-03-08,35.39
29,2013-03-15,39.87
29,2013-03-22,33.55
29,2013-03-29,40.87
29,2013-04-05,41.85
29,2013-04-12,49.5
29,2013-04-19,50.31
29,2013-04-26,48.72
29,2013-05-03,53.24
29,2013-05-10,55.35
29,2013-05-17,56.64
29,2013-05-24,62.01
29,2013-05-31,60.39
29,2013-06-07,65.77
29,2013-06-14,64.37
29,2013-06-21,67.88
29,2013-06-28,74.62
29,2013-07-05,75.13
29,2013-07-12,77.78
29,2013-07-19,80.67
29,2013-07-26,74.25
30,2010-02-05,39.05
30,2010-02-12,37.77
30,2010-02-19,39.75
30,2010-02-26,45.31
30,2010-03-05,48.61
30,2010-03-12,57.1
30,2010-03-19,54.68
30,2010-03-26,51.66
30,2010-04-02,64.12
30,2010-04-09,65.74
30,2010-04-16,67.87
30,2010-04-23,64.21
30,2010-04-30,66.93
30,2010-05-07,70.87
30,2010-05-14,73.08
30,2010-05-21,74.24
30,2010-05-28,80.94
30,2010-06-04,82.68
30,2010-06-11,83.51
30,2010-06-18,86.18
30,2010-06-25,87.01
30,2010-07-02,82.29
30,2010-07-09,81.67
30,2010-07-16,85.61
30,2010-07-23,87.17
30,2010-07-30,83.59
30,2010-08-06,90.3
30,2010-08-13,89.65
30,2010-08-20,89.58
30,2010-08-27,86.2
30,2010-09-03,82.57
30,2010-09-10,79.3
30,2010-09-17,83.03
30,2010-09-24,80.79
30,2010-10-01,70.28
30,2010-10-08,65.76
30,2010-10-15,68.61
30,2010-10-22,70.72
30,2010-10-29,67.51
30,2010-11-05,58.71
30,2010-11-12,60.95
30,2010-11-19,51.71
30,2010-11-26,62.96
30,2010-12-03,50.43
30,2010-12-10,46.35
30,2010-12-17,48.63
30,2010-12-24,51.29
30,2010-12-31,47.19
30,2011-01-07,44.24
30,2011-01-14,34.14
30,2011-01-21,42.72
30,2011-01-28,44.04
30,2011-02-04,36.33
30,2011-02-11,34.61
30,2011-02-18,59.87
30,2011-02-25,61.27
30,2011-03-04,59.52
30,2011-03-11,54.69
30,2011-03-18,63.26
30,2011-03-25,70.33
30,2011-04-01,56.36
30,2011-04-08,68.62
30,2011-04-15,71.01
30,2011-04-22,70.79
30,2011-04-29,70.19
30,2011-05-06,61.87
30,2011-05-13,75.04
30,2011-05-20,68.36
30,2011-05-27,76.86
30,2011-06-03,83.82
30,2011-06-10,84.71
30,2011-06-17,87.54
30,2011-06-24,85.72
30,2011-07-01,87.57
30,2011-07-08,89.16
30,2011-07-15,91.05
30,2011-07-22,90.27
30,2011-07-29,91.56
30,2011-08-05,94.22
30,2011-08-12,92.32
30,2011-08-19,90.11
30,2011-08-26,92.07
30,2011-09-02,91.94
30,2011-09-09,78.87
30,2011-09-16,80.62
30,2011-09-23,75.68
30,2011-09-30,78.91
30,2011-10-07,71.64
30,2011-10-14,69.79
30,2011-10-21,65.16
30,2011-10-28,65.46
30,2011-11-04,56.01
30,2011-11-11,59.8
30,2011-11-18,61.9
30,2011-11-25,56.43
30,2011-12-02,48.72
30,2011-12-09,41.44
30,2011-12-16,50.56
30,2011-12-23,46.54
30,2011-12-30,45.16
30,2012-01-06,48.1
30,2012-01-13,45
30,2012-01-20,52.21
30,2012-01-27,50.79
30,2012-02-03,55.83
30,2012-02-10,46.52
30,2012-02-17,45.03
30,2012-02-24,54.81
